Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),label
160,27.993653025770072,38.250432650245656,42.84682651288504,5.0800937768189,7.597926255423603,69,Unbalanced
91,27.144911803922735,54.52288557298333,20.17975124487832,6.574151967320455,26.840927181265315,533,Unbalanced
244,36.533444512152464,7.652835059887859,10.949262193273485,4.844259146412559,11.636446340269021,215,Unbalanced
334,38.64415742696652,27.422659519351463,26.1056033478159,3.143925104619247,14.215429915104604,575,Unbalanced
162,31.435456409114643,68.39329016586093,32.45953679072196,6.216382827670721,39.02608992179025,932,Unbalanced
140,15.5382534718158,52.4638551589624,13.396409801443312,4.765066240101428,6.319945902672108,30,Unbalanced
249,29.059310630033128,11.380181848462898,24.42192428532244,1.211361106484835,33.7801818484629,826,Unbalanced
133,46.787942896934155,61.85053258058422,37.553546856350685,5.675885793868306,10.454256963796311,977,Unbalanced
348,31.838381788396674,14.230783737210515,29.061125204772857,2.978786341297506,12.938381788396674,958,Unbalanced
594,4.712893702576722,53.97547714423038,11.23868110773017,2.468013952296644,25.384577198655624,244,Unbalanced
199,4.0554131323431575,51.91077097583661,22.024843229439156,3.6751567705608412,42.265612314786104,865,Unbalanced
265,26.73545376732112,46.47883534885607,29.368936292297356,2.415117607959946,44.989339109733194,501,Unbalanced
482,2.9838602188643115,83.92249572902806,17.942230003117867,3.174143028662263,43.98073222719908,638,Unbalanced
424,47.308118645331376,96.21180337921642,42.13593150424609,6.808412200963753,34.40029355563237,1,Unbalanced
99,22.97694554788749,63.60006873471467,38.453667707952306,4.830750725269128,47.21542691367057,867,Unbalanced
406,6.9598739751640215,83.18764609369013,35.616592145582935,2.095761760726938,36.27078463543662,920,Unbalanced
536,42.36879316288029,27.345703096007895,8.229832680356079,0.5395585618753723,15.798746884850642,733,Unbalanced
172,46.99956255422582,38.80798540394399,36.82459296267584,2.9307509122535005,37.08998783661999,719,Unbalanced
423,44.785813175762414,81.55014955911798,33.81628065188935,6.547551488859239,31.34904708003907,171,Unbalanced
289,32.45397690581229,84.82132476878722,31.180842089428,4.738192551853562,15.356451937253599,817,Unbalanced
336,39.91337042714059,25.871993641061614,36.44826071647387,4.78805405097629,20.198734495342794,274,Unbalanced
172,27.00580644083528,48.40396914516292,11.643305288543658,5.588447872759676,28.48057033686407,560,Unbalanced
81,23.010292399607106,45.060123787185375,26.57986511006262,6.02019123215407,15.209392581053443,118,Unbalanced
362,2.872352624674953,10.273747982302826,33.865884251950284,4.893088156168738,29.953520866223734,304,Unbalanced
70,5.5873432075153575,43.49408019885796,27.809492594363483,1.4459045995210802,43.75993919351617,679,Unbalanced
327,33.04514591877341,30.471477017431752,19.73482016902436,2.1509183396915166,25.41531102236014,844,Unbalanced
222,4.599573962677233,60.57175146541391,15.099573962677235,1.5668086791075886,32.060844156588864,273,Unbalanced
148,40.298164472640224,24.107342109439127,21.011165808385343,4.226189658505044,44.78553711092467,878,Unbalanced
377,42.137300832815384,14.732493529777376,18.383753235111314,2.0627454708441633,40.68366062779222,61,Unbalanced
147,22.972052902471482,75.87157382655255,26.654571633269946,2.9157178534854213,18.8738163181876,109,Unbalanced
343,37.87270583066509,14.313412220498769,31.873175559002462,2.2635291533254405,19.47011733223281,981,Unbalanced
330,43.16856201975102,73.96856201975103,12.869230881809118,7.346599829244809,9.20122600318675,307,Unbalanced
59,46.3275666139928,86.55030433558512,43.29442038787708,0.6096577848009598,29.32339374227997,547,Unbalanced
274,40.537891486131414,62.78030898366998,33.45054010544898,4.532339635647584,48.641542454455944,900,Unbalanced
148,24.92382096789105,90.79504354585217,39.02206371795325,1.9168669380933663,19.54420240586002,23,Unbalanced
52,12.387714268426999,54.108576306096566,43.29480791813631,7.191655184932173,31.35479799021317,44,Unbalanced
110,14.090683037359641,69.03870934424627,37.11949496079201,5.105650153751367,24.8830495387459,129,Unbalanced
322,5.751050867909274,70.02938514274165,44.34508942330372,2.288460032356999,42.082881509319556,392,Unbalanced
389,44.07859657237816,22.7020892394222,25.199102980223138,5.091438628951262,8.589644589397539,994,Unbalanced
164,21.064706426046598,62.4121445536404,22.152471728895605,1.2207336311115062,41.72925510094967,815,Unbalanced
65,32.48582152857643,56.06233463792758,30.85200334092787,2.587801450942119,10.0,360,Unbalanced
386,19.894252998273082,21.851632278687546,4.62868964020723,7.094836772131246,21.80287350086346,438,Unbalanced
77,17.736645279194356,85.6075038183999,44.15543538070494,1.4289336999440527,17.270962419630745,790,Unbalanced
204,41.54642625345397,91.90390873390159,38.80015951778836,5.919224633931218,24.68833760541058,985,Unbalanced
153,33.53676043575135,33.05514756717246,14.535658867116982,3.3003671895447866,27.08196623103278,882,Unbalanced
438,47.89052091833766,65.95831009401763,43.68251435456367,7.546714520134786,23.481685811007438,174,Unbalanced
93,41.55824936170952,30.89341434894372,35.64286900426686,5.8582355233981875,42.25492194040304,408,Unbalanced
157,41.04524037643549,48.24121381392867,13.645729083807282,1.0512509943126043,32.39045152698786,292,Unbalanced
266,21.73242649662926,55.71032877325096,22.334390446193026,3.370686644984555,21.693075353189183,217,Unbalanced
70,9.855604853064627,29.06160795410019,30.1775805877415,7.037825412818355,19.505436467954112,45,Unbalanced
309,35.26347059430876,70.8428278035402,32.33542015505266,7.1929873901859755,24.79005467694374,718,Unbalanced
365,39.994283143703306,23.775667736540903,24.642822682631678,3.0821170119737578,9.654256395225065,299,Unbalanced
266,33.67706376445242,11.827268211392141,35.89533097411459,0.822936235547582,35.189987848147496,838,Unbalanced
96,36.29083064643759,82.06668104815311,22.154670965699857,5.872707661609397,19.012053226912577,719,Unbalanced
402,45.553021406703245,86.58372324162096,34.92357691125536,3.6359064220109727,19.78037033636808,330,Unbalanced
368,47.50847675355852,12.344245406583704,30.900620546263706,5.8230183736651835,32.362510304272604,296,Unbalanced
299,37.89597754199818,59.458068522555195,32.49686948376543,5.417389251604212,13.509610174120914,98,Unbalanced
141,36.80904493178131,80.49457634215612,44.19427319381762,5.014468589625192,35.94913257505795,95,Unbalanced
483,45.239233611331784,57.39137039667426,25.510519805635067,3.4775118137644334,40.74114442913008,942,Unbalanced
94,16.6422798908956,14.308999080542833,38.55172381769461,6.205996291409788,6.299101020631347,307,Unbalanced
429,10.053511894668993,33.70535684006978,46.2322220338212,3.718392947979065,24.88226253052245,728,Unbalanced
245,38.79151324964928,76.8,28.67921455765122,4.8629679972859226,31.769049379924997,608,Unbalanced
133,28.664260597004017,68.9717688428464,32.413069647041624,6.335884421423199,22.72028785602958,685,Unbalanced
263,36.38960440596482,52.70836711833222,23.187804236961192,6.540187627123673,5.866455424438028,304,Unbalanced
552,4.665248754043182,8.795746262129546,38.01701495148181,3.6042537378704536,23.933992742919298,10,Unbalanced
179,42.77984932902235,33.72324458251396,35.14042046293695,1.9205606172492682,34.624064475057196,927,Unbalanced
201,7.794389078910548,69.55872146850825,28.632373564626775,3.9016589586233623,10.76079516678746,954,Unbalanced
279,36.41463865516894,53.85585943574931,14.602695184926448,7.021508785265668,43.85833002193189,205,Unbalanced
308,21.063259193244036,67.9378646533715,17.87883788343956,6.711358202454359,25.31425155828454,372,Unbalanced
481,5.208518409806653,21.461977130859907,12.92333431174012,3.5134570437844754,17.75419762922255,820,Unbalanced
247,38.69596439452772,41.75315281677521,5.787043760081323,1.8539094928012672,14.119261873469107,982,Unbalanced
140,41.30265565694328,22.949148322839292,41.37125459024055,2.227683146982144,34.63894686629938,898,Unbalanced
158,28.09178672678514,32.72650302167456,9.726503021674562,0.8877223382385411,25.599915503878343,179,Unbalanced
303,1.6459555867489035,81.37667704659759,43.44735932622368,5.01735128579386,30.043838427855256,151,Unbalanced
89,15.987660751905324,11.357512973658105,30.459278406974704,4.2050086491054035,28.504643899767736,189,Unbalanced
89,39.5835140688247,23.60513383940903,27.91602951459371,2.5308613592276727,20.167312974445966,625,Unbalanced
136,34.772432147401055,86.88367789397469,12.907725054564306,4.367937119213855,33.85845171864488,944,Unbalanced
158,42.82618304770376,49.514196572445144,13.529810189925547,0.4294559286667322,31.589784831035452,292,Unbalanced
272,38.421437331556454,56.59941248612818,29.12026230381281,4.6679874187507595,20.336125178351992,230,Unbalanced
158,43.04433145452316,48.13265733024093,13.751438200952244,0.6486179712691831,31.194078679526736,292,Unbalanced
200,3.931210918351382,43.82649544803117,9.836551695049476,4.604105872991039,42.79384119051344,208,Unbalanced
63,26.006065128108396,50.14642483782243,34.68883604797605,2.709959863723312,23.882770919867646,548,Unbalanced
440,41.11024335976831,95.65098351052067,32.279649365317226,5.210204478381498,17.869367124162096,268,Unbalanced
97,30.391164429791075,84.90181417058915,7.42804767672377,4.115226965128769,4.042090475963308,91,Unbalanced
117,40.82895918643591,35.3075918342792,11.659170062365925,1.6121836735717001,35.27578911404336,699,Unbalanced
144,26.180009527041125,26.031301344737038,28.916525777767433,0.601738301996424,47.48174782903755,783,Unbalanced
274,19.65917523604133,65.54390145267509,33.56970410595637,4.263928237556831,27.33029589404363,870,Unbalanced
321,34.36668536231204,96.31972954375522,39.58641490606725,2.702480214703432,19.49503957059314,338,Unbalanced
345,10.488703252105964,15.03920235518192,31.691362068166228,4.505647913895292,40.428903813439796,308,Unbalanced
445,46.963772853722965,91.48764125999404,1.5343403157417717,5.700566049160579,45.79547160671537,481,Unbalanced
184,17.86516498033254,91.79348083373227,9.673521517478607,2.1099421446162485,3.7889757747299035,140,Unbalanced
102,20.484293964137805,55.99738662846826,48.82044455914076,0.5249389725268889,21.068343818383166,797,Unbalanced
236,43.023769757416304,28.629188383160844,16.641422470942025,5.860704826808533,39.20870995373851,430,Unbalanced
240,32.318122168678386,48.97986425702401,14.781994712191972,1.7336689290495997,8.503020361446398,350,Unbalanced
80,32.57907370476478,37.3518972891965,17.318173403564387,5.203459819279767,17.23876493968637,110,Unbalanced
301,32.19295257636665,85.87973581630537,24.26827523065494,2.9431702043355084,9.064320050565549,813,Unbalanced
309,41.47383580036941,82.31104184775837,24.489054201309717,6.816226599899252,15.048775848765844,564,Unbalanced
86,15.767770542947217,89.7793082112221,20.67386641499821,5.052520550393201,36.14893491630888,400,Unbalanced
426,20.450722967325387,21.00238839594604,25.76354488240412,5.980201128079666,14.236706527695462,612,Unbalanced
80,34.18125530412638,38.40688814244646,43.73438413488431,6.234374705326312,34.62125719003797,442,Unbalanced
178,29.485021978856267,49.593293902857866,45.676304052571496,4.252608105142991,23.538152026285747,54,Unbalanced
215,4.660643616787812,61.41147732366508,35.071303447960354,0.604917926463051,15.786057227349502,624,Unbalanced
234,19.717128168750552,59.80425258387446,19.96505811227778,6.132413904048078,23.06655240829648,759,Unbalanced
69,38.40820556345301,32.638420216851955,20.188995455027033,2.4042561055828937,30.457630325277933,122,Unbalanced
61,28.079173418895493,29.3184368343741,23.026956836326608,4.689759873609265,45.56894480968171,895,Unbalanced
437,5.571101773106566,42.289355744544245,37.67490195763806,6.7988608793324445,26.473380014441673,705,Unbalanced
557,10.315315172978856,54.738739308084575,34.96967057113392,6.156205787104408,41.78823514637402,926,Unbalanced
584,8.315033044442837,22.891156842175196,27.45423673922147,6.471775830837,6.29056794603887,830,Unbalanced
138,31.001647148634255,29.897340458317526,13.171681095424656,5.709882891805527,7.584858284498693,795,Unbalanced
177,26.45745380626121,74.79765502593021,44.13182586849373,5.476046821819337,11.649413562327409,113,Unbalanced
393,49.26107504866771,7.875162280995281,26.721546536226697,0.8597312378330713,14.650278999118168,769,Unbalanced
88,18.186923259338975,82.08609436686248,44.7061905891146,5.218090656083232,7.308717827107351,694,Unbalanced
248,25.306729609687373,88.2135773684377,27.402951632187698,3.66280992312503,8.596576120624842,722,Unbalanced
239,39.80002132522398,24.640002132522397,17.869028678210015,6.010911611162834,38.85998720486561,434,Unbalanced
237,14.769914471832102,92.60596008685498,34.57195964824899,4.774004824665882,20.47002412332941,229,Unbalanced
90,36.68287899139895,30.064786607457926,29.50155420054395,2.8262643381055597,27.529184664779866,639,Unbalanced
286,32.88576817440955,74.48134430976691,38.89492455218647,4.726783263972257,11.073902605386241,497,Unbalanced
95,43.685612502330954,62.173272811159705,7.81967593674244,3.665197655812946,42.42055734325467,727,Unbalanced
199,31.806935474764007,85.53305224928548,17.185192399110118,3.579318994392002,36.5263355924238,380,Unbalanced
531,42.88183860047872,12.19089777071905,27.927285740201466,1.0909094082975967,34.55454064081978,183,Unbalanced
521,32.35579217273978,90.31818320002641,24.07338118560942,3.4204059510878784,42.427861387051124,160,Unbalanced
283,38.220050653475404,67.71890365044878,33.57084758890112,5.415149707062753,15.35525101401355,73,Unbalanced
450,47.50490807716068,19.376975587690204,27.262829264615036,3.39877298070983,2.836412748638163,845,Unbalanced
213,29.886830046013102,89.12417321673988,43.909122052467055,3.3666476346034675,46.53335236539653,664,Unbalanced
71,37.23099451924566,40.30547314608351,12.355273657304176,1.2669652905333728,2.342437705454131,399,Unbalanced
127,29.377492300170154,24.56948518921823,7.907026066087578,4.037213861914565,15.681332348168727,942,Unbalanced
270,34.73539775871169,21.96180458572541,34.63216231069395,5.342349172410484,12.799679654891131,240,Unbalanced
264,31.690481278569344,13.932791441631702,16.291294116121794,5.970545453366841,40.7248128505172,774,Unbalanced
61,4.650696091619216,51.01491114100355,33.579523105697504,2.3779324648042706,31.675346555982212,692,Unbalanced
372,38.38491921919877,85.4182725141303,4.105046888531932,6.432076601599897,46.54843407573275,645,Unbalanced
348,36.028413017200535,11.298682194252624,28.533957415181835,0.32841301720053423,47.037838493768746,458,Unbalanced
270,34.46747508712191,16.537844841035177,21.336514858995905,6.00054763966323,7.633620192204549,716,Unbalanced
58,42.604777426379826,40.77307293951682,18.021389998236618,2.668838308058534,10.888816762475725,405,Unbalanced
491,6.286154909460869,36.689134318406175,29.35923527167234,4.912480457576551,25.34849466158859,4,Unbalanced
178,47.46498123925142,16.934716404030823,36.96943280806164,2.5422643982725046,24.51570070191888,29,Unbalanced
268,46.236569427194226,79.17041405251952,28.977976787615333,2.7002896276910344,6.626861145611549,698,Unbalanced
396,5.792065256128453,39.252075501107015,13.094798441009267,4.5589596882018535,25.471045434287426,142,Unbalanced
62,26.485338946906126,39.76904515991123,46.03328596963066,4.006164961775989,28.88808428987287,772,Unbalanced
575,6.767562579995223,23.8927709995638,3.0328081240977487,0.8852641063694987,16.818906449988056,593,Unbalanced
